"uid","asin","title","stars","reviews","price","category","isBestSeller","boughtInLastMonth"
296328,"B0BTQ4WTY2","Alpha Bravo International Front Lid Expandable 4 Wheel Carry On - Midnight Navy/Khaki",0,0,775,"Luggage","False",0
296329,"B09R8VJT7N","Designer Luggage Collection - 3 Piece Softside Expandable Lightweight Spinner Suitcase Set - Travel Set includes 20 Inch Carry on, 24 Inch & 28-Inch Checked Suitcases (Black Grey)",5,2,359.99,"Luggage","False",0
296330,"B0BFK6FFTF","Elevate 22"" Hardside Carry-On 8 Wheel Expandable Spinner, Black",4.5,5,88.99,"Luggage","False",0
296331,"B07YD4NQN4","Women's Softside Rolling Work Bag",4.4,266,113.5,"Luggage","False",0
296336,"B0B2FCN9Y6","Zoom Softside Luggage with Spinner Wheels (Navy, Checked-Medium 25-Inch)",4.6,779,149.99,"Luggage","False",0
296337,"B0BX7FZQSQ","Lineate DLX Softside Expandable Luggage with Spinner Wheels, Merlot",3.2,4,241.4,"Luggage","False",0
296338,"B0C5R4QC8L","10 Set Canvas Tote Bag with Inner Zipper Pockets and Makeup Bag Canvas Beach Bag Gifts Beach Canvas Tote Bag Bulk Birthday Teacher Appreciation Gifts Tote Bag for Women Bridesmaid Mother",0,0,59.99,"Luggage","False",0
296339,"B07MTHFHD3","Women Weekender Overnight Travel Shoulder Bag Overnight Carry-on Duffel Gym Tote Luggage",4.7,530,29.99,"Luggage","False",50
296340,"B073QH1KXM","Zoofen Luggage Wheel Replacement Rolling Duffel Bag Suitcase Repair Kit (D047)",3.7,72,20.99,"Luggage","False",50
296341,"B08RXKG9GK","Hardside Polycarbonate Upright with Spinner Wheels, Multi",4.3,41,66.99,"Luggage","False",0
296342,"B0C36H4C5W","Vintage Luggage Sets of 3 Piece - Hardside Lightweight Spinner Suitcases - Retro Travel Set includes Under Seat Train Case, 26""+20""+12"" (Navy)",4.9,21,395,"Luggage","False",0
296343,"B007WQJSZI","Spinner 75, Red (Crimson Red), cm-102 L",4.6,667,292.24,"Luggage","False",0
296344,"B0CDGNN7GH","Carry On Luggage Airline Approved,PP Material Lightweight Carry On Suitcase With Wheels & TSA Lock",0,0,79.99,"Luggage","False",0
296345,"B008NYDQVU","Genova Softside Upright Luggage, Black, 4-Piece Set",4,232,82.5,"Luggage","False",0
296346,"B0752FBN4N","28"" Inch Real Vintage Leather Duffel Large Handmade Bags Brown bag Carry On By KK's leather",4.5,1040,83.99,"Luggage","False",0
296347,"B0BVQX7W4Q","2PCS Kids Suitcase Set for Boys, 18"" Cute Dinosaur Carry on Luggage with Wheels, Children Travel Rolling with 12"" Toddler Backpack",5,2,59.99,"Luggage","False",0
296352,"B0BLT9NP1L","Women's Carryon Spinner Wheels Hardside, Black, One Size",4.4,10,149.99,"Luggage","False",0
296353,"B0CD7NDRB4","Aluminum Frame Luggage 20 Inch No Zipper Suitcase with Spinner Wheels and Lock PC Hard Shell Rolling Luggage with 4 Metal Corners Checked Suitcase for Business Travel, Black",0,0,96.99,"Luggage","False",0
296354,"B0B4QLBJT8","Lykke 28"" Softside Checked 8 Wheel Spinner, Black",4.2,3,109.99,"Luggage","False",0
296355,"B07XGN8DHS","Rugged Roamer Luggage Collection Lightweight Softside Expandable 8-Wheel Spinner Travel Suitcase Bag, Black, 2-Piece (20"" Carry-On / 28"" Check Size)",4.3,62,219.99,"Luggage","False",0
296356,"B06XK4CBTP","Departure Hardside Spinner Wheel Luggage Set, Assorted/Multicolor, Carry-On 20-Inch",4.6,214,56.54,"Luggage","False",0
296357,"B079HC99HT","Mesh Beach Bag with Zipper - Extra Large Beach Tote Bag – Pool Bag",4.6,1414,49.95,"Luggage","False",0
296358,"B07MSH3J5T","SCOUT Weekender - Large, Lightweight, Water-Resistant Travel Bag For Women, Carryon, Overnight Bag- Fits in Overhead Bin",4.9,13,56,"Luggage","False",0
296359,"B0B6Z2SB6Q","Disney Minnie Mouse Patchwork 29 Inch Rolling Luggage, Hardshell Suitcase with Wheels, Red (FCFL0144-600)",0,0,169.95,"Luggage","False",0
296360,"B09RGD9M47","Jules",0,0,297.5,"Luggage","False",0
296361,"B0BKQ37BPV","Spinner Travel Upright Luggage Sunderland, Olive, 8-Wheel 28",4.3,39,219.99,"Luggage","False",0
296362,"B0B6LPNGFR","Sky Max 2.0 Duffle Carry-on Bag",3.9,18,69.99,"Luggage","False",0
296363,"B0C39DPC6L","9Pack Luggage Suitcase Wheels Cover Carry on Luggage Wheels Cover for most 8-spinner Wheels Luggage Sets",3.7,7,14.99,"Luggage","False",0
296364,"B01HFH3VSS","Designer Luggage Collection - Lightweight Softside Expandable Suitcase for Men & Women - Durable 20 Inch Carry On Bag with 4-Rolling Spinner Wheels (20in, Global Black)",4.5,91,129.99,"Luggage","False",0
296365,"B0C9C99ZR1","Simple and Fashionable Multi Pocket Canvas Tote Bags for Women",4.5,2,32.29,"Luggage","False",0
296366,"B0BXB56ZLG","Carry On Luggage with Spinner Wheels 20in Lightweight Suitcase Built in TSA Aluminum Frame PC Hardside Rolling Suitcases Travel Case (Titanium Gold)",4.5,32,129.99,"Luggage","False",0
296367,"B07436ZFY3","Thickened Luggage Cover ，Washable Travel Gear Cover，18/24/28/32 Inch Suitcase Spandex Protective Cover (L(25""-28"" luggage), Starry Night)",4.4,1024,19.88,"Luggage","False",0
296368,"B0B2ZWVJFD","St Tropez Trois 21"" Hardside Carry-On 8 Wheel Expandable Spinner, Black",4.6,5,119.99,"Luggage","False",0
296369,"B07LBDQTN8","Luggage Protector Covers Suitcase Cover Protector PVC Luggage Case Luggage Covers (28''(25.19''H x 19.68''L x 11.41''W))",4.4,336,17.99,"Luggage","False",0
296370,"B00J1QX5EW","39"" Business Garment Bag Cover for Suits and Dresses Clothing Foldable w Pockets",4.4,1283,21.99,"Luggage","False",0
296371,"B0BXXDJZMD","X Travel - Carry-On Luggage Bag with Spinner Wheels - 21 Inch - Luxury Luggage Bag - Silver",0,0,188,"Luggage","False",0
296372,"B0B69T9PJ6","Marvel Spider-Man 21 Inch Rolling Luggage, Molded Hardshell Carry On Suitcase with Wheels, Red",4,16,127.27,"Luggage","False",0
296373,"B09P8QK6YH","Pastel Rainbow Ombre Crckt Kids Hardside Carry On Spinner Suitcase",4.9,15,0,"Luggage","False",0
296374,"B099XSNFCY","Parisian Nights Hardside 3-PC Spinner Luggage Set, Multicolor",4.3,13,179.99,"Luggage","False",0
296375,"B0B4VCL3DC","Prague Hardside Luggage with Spinner Wheels, Pink, 3-Piece Set (20/24/28)",4.3,129,300,"Luggage","False",0
296380,"B0C4FL8547","Luggage Cover Clear PVC Suitcase Covers Luggage Cover Protectors for Wheeled Suitcase (20/24/28 inch)",4.8,9,28.99,"Luggage","False",0
296381,"B0C6N98D8W","On the Go 4 Piece Travel Bundle, Includes 21"" Rolling Suitcase, Packable Large Tote, Medium & Small Pouches, Black Spirit Desert",0,0,169,"Luggage","False",0
296382,"B0BD868WT1","CIVERMEX Suit Bags for Men Travel, Garment Bags for Travel Suit Cover Garment Bags for Hanging Clothes, Multipurpose Hanging Storage Bags Clothes Cover and Suit Protector - Polyester 43 Inch Pack of 1",4.7,35,19.99,"Luggage","False",50
296383,"0735366799","Andy Warhol Brillo Tote Bag from Heavy Gauge Cotton Canvas Tote with Sturdy Red Straps Featuring Warhol's Iconic Brillo Artwork, Multifunctional Design, 15"" x 17"", Unique Gift Idea",4.6,78,19.99,"Luggage","False",50
296384,"B0BH87N4Z6","Capri 2 -n-1 Garment and Duffel Bag, Brown - Convertible, Carry-On, Travel, Hangable, Protect Shoes, 2 bags in 1, Versatile Suitcase, Hanging Bag, Heavy Duty, For Suits, Tuxedos, Dresses, and more",3.7,37,140,"Luggage","False",0
296385,"B0BWCYJG2T","Kids Luggage, Kids Ride-on Luggage with Spinner Wheels Suitcase, Kid's Ride-On Suitcase Help Your Child Relax, Carry On Trolley Luggage with Password Lock, 20""",4.3,25,159.99,"Luggage","False",0
296386,"B00B86KJME","Departure Hardside Spinner Wheel Luggage, Assorted/Multicolor, Carry-On 20-Inch",4.6,265,53.39,"Luggage","False",0
296387,"B09QJQ3YJP","On the Go Weekender in Eco-Twill",4.9,12,89.14,"Luggage","False",0
296388,"B0BHBQSFC7","Carry On Bag for Women - Premium Convertible Garment Duffel for Travel, Great as a Garment Bag for Suits and Dresses, with Shoe Pocket and Cute Shoulder Strap",4.4,36,75,"Luggage","False",0
296389,"B0C5CR5WFZ","Canvas Tote bag, Casual Reusable Work Totes for Women Teachers with Zippers Pockets Crossbody Shoulder Bag Purse",4.4,32,29.99,"Luggage","False",0
296390,"B0BZCY6H52","3 Pcs Red Lips Travel Luggage Cover Anti Scratch Dirt Washable Suitcase Protector Elastic Luggage Sleeve with Zipper, Fits 18-28 Inches",4,6,28.99,"Luggage","False",0
296391,"B0BYPJD7LS","Horizon 28"" Upright Luggage, Lupin, Large",0,0,100.07,"Luggage","False",0
296396,"B07KFNXLYC","Luggage 3 Piece Softside Spinner Suitcase Set Collection (Cabin Pink)",4.4,224,329.98,"Luggage","False",0
296397,"B0CB9YGMLQ","2 Pack Clear Stadium Approved Tote Bags, 12x6x12 Clear Bag for Concerts, Sporting Events, Music Festivals",0,0,9.99,"Luggage","False",50
296398,"B0C5J15N5R","Garment Bag for travel Carry on Garment Sport Duffel Bag for Men Women- Weekender Overnight Gym Bag with Shoes Compartment Black",4.4,32,27.99,"Luggage","False",0
296399,"B0CC2RXWG9","Garment Bags for Travel, 1Pack Heavy Duty 45"" Hanging Garment Bags for Men, Double Sides Zipper & 3 Large Mesh Pockets, for Traveling Monogrammed Closet Clothes Storage",4.5,21,16.97,"Luggage","False",50
296400,"B07MT5KYF4","Floral Tote Bag - Waterproof Lightweight Handbags Travel Shoulder Bag for Hiking Yoga Gym Swimming Travel Beach",4.6,2078,18.99,"Luggage","False",50
296401,"B07JD3L149","OGIO ALPHA Convoy 4-Wheel Spinner Large Travel Bag (Black )",4.2,5,246.64,"Luggage","False",0
296402,"B09JFXN8R9","Garment Folder Packing Organizer Travel Gear.Shirt bags .Shirt storage bag. Premium Travel Suit Carrier Cover Bag Clothes Storage Garment Protector Keeps Clothes Wrinkle Free",4.5,17,17.99,"Luggage","False",0
296403,"B0BTZRY6PP","Legion 32"" Hardside Checked 8 Wheel Expandable Spinner, Oxford Tan",3.6,4,159.97,"Luggage","False",0
296404,"B0CDGW4C9M","Garment bag Suit Bag for Closet Storage and Travel, 43 Inches,Suit Cover Foldable Garment Bag for Hanging Clothes, Travel Suit Bag Set with 2 Carry Handles for Suits,Tuxedos Dresses, Skirts, 2 packs",4.3,9,22.99,"Luggage","False",0
296405,"B0BMWVCRL3","17X13X8 Inches JetBlus Airlines Personal Item Under Seat Duffel bag Suitable for Major Airlines including Spirit, Jetblue, Frontier, and American - Duffel Bag Design (Black)",4.7,17,39.95,"Luggage","False",0
296406,"B01I69GAVY","Bellagio 2.0 Spinner Trunk - 32 Inch - Luxury Bags for Women and Men - TSA Approved Luggage - Cream",3.5,13,830,"Luggage","False",0
296407,"B012ZG96IS","Marvel Comics 21 Inches Carry-On Luggage, Comics",4.7,235,145.99,"Luggage","False",0
296412,"B0C5XYJHTX","Travel Luggage Carry On Luggage Net red Trolley Suitcase Female Boarding Case Universal Wheel Light Luggage Fashion Travel Bag (Carry-On 18Inch)",4.7,5,159.99,"Luggage","False",0
296413,"B0BY6BB1JP","Luggage Sets 4 Piece Carry on Spinner Wheels - Suitcase with PP material Wheels TSA Lock 4pcs set (Black)",0,0,169.99,"Luggage","False",0
296414,"B089T7Y6BZ","Capri 2.0 30""-Inch Spinner - Expandable Luxury Carry On Luggage With Spinner Wheels - Lightweight Carry On Suitcases with Wheels Made From Durable Polycarbonate - Silver",3.6,4,530,"Luggage","False",0
296415,"B0CGMZDVL5","8pc Luggage Wheel Covers-Carry on Luggage Suitcase Wheels Protector/Luggage Caster Cover for Most 8-Spinner Wheels Luggage Sets,Silicone Case for Suitcases Wheel/Luggage Accessories/Black",0,0,12.99,"Luggage","False",0
296416,"B0B9HV3MKV","Summer Spots 22"" Softside Carry-on 8 Wheel Lightweight, Red",4.3,3,89.57,"Luggage","False",0
296417,"B073V923ZC","Melbourne Hardside Expandable Spinner Wheel Luggage, Quilt, Carry-On 20-Inch Black",4.3,52,58.99,"Luggage","False",0
296418,"B0BM5279V8","Cotton Grand Weekender Travel Bag",4.9,1264,125.1,"Luggage","False",0
296419,"B09JSMNRYW","24 Inch Luggage – Expandable Durable Softside Lightweight Suitcase with 8-wheel Spinners Medium Checked-Size Bag purple",4.2,173,89.99,"Luggage","False",0
296420,"B07H7V4T7Y","Women's Grace 21"" Spinner, Rose Gold, One Size",4.4,48,116.85,"Luggage","False",0
296421,"B0BNM66ZVB","Rolling Dance Bag for Girls Duffel with Costume Garment Rack for Travel, Sports, Cheerleading, Shows, Training, and Competition, Compact and Lightweight Trolley with Storage Pockets, 28""",4.4,33,149.9,"Luggage","False",0
296422,"B0C2TT7KWZ","Carry on Garment Bags for Travel – Large Suit Travel Bag Weekend Bag, Convertible Garment Duffel Bag with Shoe Pouch for Men Women, Black",3.8,33,25.99,"Luggage","False",0
296423,"B08HVSZFGZ","42"" Premium Travel Garment Bag with shoulder strap and two large pockets,Black w/Lining",4.1,124,101.99,"Luggage","False",0
296424,"B0BKGZSQV1","International Expandable 4 Wheeled Carry-On Blush",0,0,895,"Luggage","False",0
296425,"B0BMQ3HQ6X","STEVOY 54"" Mens Breathable Garment Bag, Suit Covers, Travel Carrier Bag with Handles, Foldover",4.5,38,13.98,"Luggage","False",50
296426,"B06Y45Z8WG","Suitcase, Blue (Midnight Navy), Medium (67 cm-81 Litre)",4.7,2883,213,"Luggage","False",0
296427,"B0BQ4LHD7H","Looper Hardside Spinner Luggage, Light Grey Neon, Carry-On 21-Inch",4.5,13,83.26,"Luggage","False",0
296428,"B08TT82H2W","Video Game Weapon Controller Black White Travel Luggage Cover Baggage Suitcase Protector Fits 18-32 Inch with Zipper Dustproof Washable Elastic for Teen Boys Girls Men Women",3.2,111,27.99,"Luggage","False",0
296429,"B09XJKDZ41","Momentous 30"" Hardside Checked 8 Wheel Expandable Spinner, German Red",4.7,13,149.57,"Luggage","False",0
296430,"B0BSLKR98V","Women Large Puffy Tote Bag Quilted Down Cotton Padding Shoulder Bag Winter Warm Lightweight Handbag with Zip",4.3,141,21.59,"Luggage","False",0
296431,"B0CH33LW7K","Luggage Set 3-Piece Softside Expandable Suitcase with TSA Lock Spinner Wheels, Lightweight, Black, 22/26/30",0,0,134.99,"Luggage","False",0
296432,"B07FQZSV7Q","Nema Expandable Hardside Spinner Luggage w/TSA Lock, Available in 3-Piece Set/22-inch/25-inch/29-inch, Black",4.1,71,259.21,"Luggage","False",0
296433,"B07QFWG2N5","CORE Aluminum Hardside Luggage with Double Spinner Wheels, Quiet, TSA Lock Suitcase, 26-Inch, Silver",3.8,4,799.99,"Luggage","False",0
296434,"B0CCS6K5GG","Cute Vintage Lugage Set 2 Piece with Handheld Case, TSA Approved, Spinner Wheels",4.5,41,199.89,"Luggage","False",0
296435,"B008NYDXKO","Bowman Expandable Luggage, Red, 3-Piece Set (Dopp/Tote/20)",4,615,59.72,"Luggage","False",0
296440,"B0CCJDMPTG","Bride Bag - Bride to Be Tote bag, Semi-Transparent Design Bride Beach Bag for Bachelorette Party Supplies, Bridal Shower, Wedding, Honeymoon, Bride Gift Bag",0,0,16.99,"Luggage","False",0
296441,"B0BCPG31ST","Intrepid 27"" Softside Checked 8 Wheel Expandable Spinner with TSA Lock, Dark Red",5,6,107.46,"Luggage","False",0
296442,"B07W6GBXBM","Women's Cotton Deluxe Tote Travel Bag",4.8,298,101.5,"Luggage","False",0
296443,"B08T5ZS4C2","Hardside Luggage Set of 2 Piece Suitcase Set of 2 with Spinner Wheels Carry On Luggage Airline Approved and Built-In TSA Lock, Black",4.2,219,99.99,"Luggage","False",0
296444,"B09DD1Q1GJ","Black Swivel Luggage Suitcase Weels Caster Weels Replacement 1.14x1.14x1.38x1.38inch 4 Holes Set of 4 W187",4.2,5,24.49,"Luggage","False",0
296445,"B09NRLNWL7","LoDrid Travel Bartender Bag for Bar Kit, Genuine Leather Waxed Canvas Portable Bartender Carry Bag with Handle for Travel Home Indoor Outdoor Party (Bag Only), (Patent Design)",4.6,60,35.99,"Luggage","False",0
296446,"B07VCQYNXZ","Dana Point Hardside Expandable Luggage, Lavender, 3-Piece Set",4.3,402,220.93,"Luggage","False",0
296447,"B07HF719F7","Foldable Carry On Garment Bag Fit 3 Suits, 44-inch Suit Bag for Travel and Business Trips with Shoulder Strap",4.3,154,54.99,"Luggage","False",0
296448,"B099HTY11M","Analog Cases Glide Case for The Polyend Tracker or Play",4.5,36,49.98,"Luggage","False",0
296449,"B07Z9648YH","Colorful Sunflower Travel Luggage Cover Spandex Elastic Suitcase Protector for 26-29 Inch Luggage",4.3,138,19.96,"Luggage","False",0
296450,"B0B6LGJX8S","Comete 3.0 Hardside Expandable Luggage with Spinner Wheels, Lavender, Checked-Medium, 24 Inch",4.1,36,149.99,"Luggage","False",0
296451,"B0BPLWWGJM","Business travel bags,18 inch boarding case,Small trolley case,Universal wheel hand luggage,Suitable for short -distance travel (Black)",5,2,149.99,"Luggage","False",0
296456,"B002G10UJM","Large Carry-On Satchel, Chocolate, One Size",4,36,170.52,"Luggage","False",0
296457,"B0C35DVXBS","Carry On Luggage Suitcase with Wheels 2-Piece Luggage Sets 20"" Carry-On and 14"" Small Bag Lightweight Carrying Bag Potable Make up Travel Case - Ivory",0,0,79.99,"Luggage","False",0
296458,"B07XBRXPK5","66'' Tri-fold Extra Long Dress Garment Bag, Premium & Breathable Tear-resistant Hanging Suit Cover for Travel and Storage (Standard)",4.3,48,49.9,"Luggage","False",0
296459,"B07BS3HM8K","Luggage Set 4 Piece Suitcase Collection With Spinner Wheels For Woman (Playful Garden)",4.6,228,369.99,"Luggage","False",0
296460,"B0BN62CY5Q","Shonpy 2pcs Garment Packing Folder For Travel Clothes Organizer Travel Garment Bag Luggage Accessory Black",5,5,24.99,"Luggage","False",0
296461,"B0C2GS35X7","2-in-1 Kids Luggage Set,Carry On Luggage With Wheels, Kids Ride On Suitcase, Suitcase With Seat for Kids,Student Trolley Boarding Suitcase.Black（20-Inch ）",4.5,2,123.99,"Luggage","False",0
296462,"B0BZRTTWKZ","3 Pcs Luggage Cover Washable Suitcase Protector Luggage Protector Suitcase Cover Anti Scratch Luggage Case Cover Fits 18-28 Inch Luggage, 3 Sizes (Colorful Dot Style)",4,9,24.98,"Luggage","False",0
296463,"B0BZHQNCS1","Cambridge Lightweight Luggage Softside Expandable Spinner Wheel Suitcase,Navy,Checked-Medium 29-Inch",4.3,69,164.99,"Luggage","False",0
296464,"B0C92F2RG5","Spontaneous 27"" Hardside Checked 8 Wheel Expandable Spinner, Baby Glow",0,0,159.99,"Luggage","False",0
296465,"B09DNVL6T1","Flamingo 3-Piece Hardside Spinner Luggage Set",3.7,26,165.59,"Luggage","False",0
296466,"B0BKKPN81N","All Aluminum Carry On Luggage With Tsa Locks Fashion Cool Metal Hard Shell Spinner Suitcase, Metal Suitcase(Silver, 21"")",5,2,239,"Luggage","False",0
296467,"B0C8WFQ1TF","Cotton Deluxe Vera Tote Bag",4.7,385,145,"Luggage","False",0
296472,"B09Z2V33WW","46” Heavy Duty Garment Bags for Storage or Travel, Carry On Traval Bag for Men Women,Foldable Luggage Hanging Suit Bags",4.1,41,29.99,"Luggage","False",0
296473,"B0B142ZJ65","Helixian 31"" Hardside Checked 8 Wheel Expandable Spinner, Charcoal Gray",4,2,146.82,"Luggage","False",0
296474,"B083LVBBWH","Carry On Luggage Hard Shell Travel Trolley 4 Spinner Wheels Lightweight Polypropylene Suitcase with TSA Lock (Carry-On 21-Inch, Orange)",4.5,43,89.99,"Luggage","False",0
296475,"B09TD17WXQ","Betty Boop 3 Pieces Hard Luggage Set. 20 , 24 , 28 . Spinning Wheels. Expandable. Carry on Size Included (Poster) BPC002113 Bpc001713a",4.9,11,238,"Luggage","False",0
296476,"B09NYJ27BR","Luggage Wheel,Mute Double Row Wheel Suitcase Luggage Replacement Universal Outdoor Accessories",5,2,12.99,"Luggage","False",0
296477,"B01INDROO0","Large Canvas Tote Beach Bag - Top Zipper Closure - Waterproof Lining - XL Tote Bag With Many Pockets For Beach Gym And Travel (Turquoise)",4.5,326,29.99,"Luggage","False",0
296478,"B089HRPSRT","Gatsby Vintage Style Hardside Carry-On Retro Train Case Spinner Luggage, Black, 2-Piece Set (Tote/20-Inch)",4.3,193,159.99,"Luggage","False",0
296479,"B0BB8CJS3D","Gannett 28"" Hardside Checked 8 Wheel Expandable Spinner Luggage, Dark Olive",3.2,8,136.62,"Luggage","False",0
296480,"B0C4TC5HGJ","BESPORTBLE Luggage Swivel Wheels, Suitcase Replacement Wheels Swivel Wheel 4Pcs",1,1,22.99,"Luggage","False",0
296481,"B0BQL25NB3","Harbor 2pc Softside Spinner Luggage, Black, 2 Piece Set",0,0,186.1,"Luggage","False",0
296482,"B0B14GHCLH","Filament 28"" Softside Checked 8 Wheel Expandable Spinner, Moroccan Blue/Dress Blues",3.2,9,119.99,"Luggage","False",0
296483,"B081TNY17M","Merge Short Trip Expandable Packing Case Medium Suitcase - Rolling Luggage for Men and Women",3.9,16,0,"Luggage","False",0
296484,"B0B3C6J587","Seasons Hardside 2-Piece Carry-On Spinner Luggage Set, Peonies, One_Size",4.9,12,109.99,"Luggage","False",0
