"locality_identifier","household_identifier","treatment_locality","promotion_locality","enrolled","enrolled_rp","poverty_index","round","health_expenditures","age_hh","age_sp","educ_hh","educ_sp","female_hh","indigenous","hhsize","dirtfloor","bathroom","land","hospital_distance","hospital"
3,7491,1,1,1,1,57.573418,1,1.4130528,28,31,6,3,0,1,4,1,1,0,92.9615158497741,0
3,7493,1,1,1,1,52.704792,1,10.853053,46,46,2,1,0,1,2,1,0,1,92.9615158497741,0
3,7493,1,1,1,1,52.704792,0,20.603266,45,45,2,1,0,1,2,1,0,1,92.9615158497741,0
3,7495,1,1,1,1,53.554867,0,10.184542,55,41,2,2,0,1,10,0,0,2,92.9615158497741,0
3,7495,1,1,1,1,53.554867,1,5.785223,55,41,2,2,0,1,10,0,0,2,92.9615158497741,0
3,7497,1,1,1,1,52.009274,1,13.618865,25,26,6,6,0,1,4,1,1,0,92.9615158497741,0
3,7497,1,1,1,1,52.009274,0,13.940139,25,25,6,6,0,1,4,1,1,0,92.9615158497741,0
3,7498,1,1,1,1,53.400311,1,2.3551571,39,39,5,4,0,1,6,0,1,0,92.9615158497741,0
3,7498,1,1,1,1,53.400311,0,14.407281,38,38,5,4,0,1,6,0,1,0,92.9615158497741,0
6,7502,0,0,0,0,52.78207,0,14.555437,29,26,6,6,0,1,4,1,1,1,92.5573326476961,1
6,7502,0,0,0,0,52.78207,1,16.527889,30,27,6,6,0,1,4,1,1,1,92.5573326476961,0
6,7503,0,0,0,0,53.256569,1,14.702931,38,41,3,2,0,1,4,1,0,1,92.5573326476961,0
6,7503,0,0,0,0,53.256569,0,18.584904,37,41,3,2,0,1,4,1,0,1,92.5573326476961,0
6,7505,0,0,0,0,53.102009,0,15.967143,75,41,2,2,0,1,6,1,0,1,92.5573326476961,0
6,7505,0,0,0,0,53.102009,1,13.797311,76,41,2,2,0,1,6,1,0,1,92.5573326476961,0
6,7507,0,0,0,0,57.727974,0,17.511385,41,29,1,3,0,1,3,1,0,1,92.5573326476961,0
6,7507,0,0,0,0,57.727974,1,29.072044,42,30,1,3,0,1,3,1,0,1,92.5573326476961,0
6,7508,0,0,0,0,49.639107,0,8.4798841,48,50,0,6,1,1,7,1,0,0,92.5573326476961,0
6,7508,0,0,0,0,49.639107,1,12.401021,49,51,0,6,1,1,7,1,0,0,92.5573326476961,0
6,7510,0,0,0,0,46.986088,1,11.360873,41,30,4,2,0,1,6,1,0,1,92.5573326476961,0
6,7510,0,0,0,0,46.986088,0,11.28049,40,29,4,2,0,1,6,1,0,1,92.5573326476961,0
6,7512,0,0,0,0,56.259659,0,20.439182,20,41,3,2,0,1,3,1,0,9,92.5573326476961,0
6,7512,0,0,0,0,56.259659,1,22.371613,21,41,3,2,0,1,3,1,0,9,92.5573326476961,0
6,7514,0,0,0,0,57.959816,0,19.193598,73,64,0,0,0,1,4,0,1,1,92.5573326476961,0
6,7514,0,0,0,0,57.959816,1,18.684017,74,65,0,0,0,1,4,0,1,1,92.5573326476961,0
6,7517,0,0,0,0,53.786709,0,15.380411,43,26,3,1,0,1,4,1,0,1,92.5573326476961,0
6,7517,0,0,0,0,53.786709,1,9.3837242,44,27,3,1,0,1,4,1,0,1,92.5573326476961,0
6,7518,0,0,0,0,57.109737,1,11.816716,53,47,3,0,0,1,8,0,0,1,92.5573326476961,0
6,7518,0,0,0,0,57.109737,0,11.220829,52,46,3,0,0,1,8,0,0,1,92.5573326476961,0
6,7519,0,0,0,0,46.290573,0,11.531837,66,33,0,0,0,1,6,1,0,0,92.5573326476961,1
6,7519,0,0,0,0,46.290573,1,11.230005,67,34,0,0,0,1,6,1,0,0,92.5573326476961,0
6,7520,0,0,0,0,55.023186,1,13.835488,44,41,0,2,0,1,4,1,0,1,92.5573326476961,0
6,7520,0,0,0,0,55.023186,0,17.975027,42,41,0,2,0,1,4,1,0,1,92.5573326476961,0
6,7522,0,0,0,0,56.027821,0,8.8663292,32,29,0,0,1,1,6,1,1,0,92.5573326476961,0
6,7522,0,0,0,0,56.027821,1,11.73696,33,30,0,0,1,1,6,1,1,0,92.5573326476961,0
6,7525,0,0,0,0,49.072643,1,12.142086,31,33,6,2,0,1,5,1,0,0,92.5573326476961,0
6,7525,0,0,0,0,49.072643,0,12.500767,30,32,6,2,0,1,5,1,0,0,92.5573326476961,0
6,7529,0,0,0,0,56.336941,0,16.349936,33,42,0,3,0,1,3,1,0,0,92.5573326476961,0
6,7529,0,0,0,0,56.336941,1,18.497744,34,43,0,3,0,1,3,1,0,0,92.5573326476961,0
6,7532,0,0,0,0,50,0,16.383093,75,60,0,0,0,1,4,1,0,1,92.5573326476961,0
6,7532,0,0,0,0,50,1,18.606846,76,61,0,0,0,1,4,1,0,1,92.5573326476961,0
6,7533,0,0,0,0,47.411129,0,14.349048,75,59,0,0,0,1,5,1,0,1,92.5573326476961,0
6,7533,0,0,0,0,47.411129,1,13.690797,76,60,0,0,0,1,5,1,0,1,92.5573326476961,1
6,7534,0,0,0,0,41.808346,1,13.367044,44,43,2,0,0,1,5,1,0,0,92.5573326476961,0
6,7534,0,0,0,0,41.808346,0,13.985222,43,42,2,0,0,1,5,1,0,0,92.5573326476961,1
6,7535,0,0,0,0,54.907265,1,13.269078,52,53,4,0,0,1,9,0,1,10,92.5573326476961,0
6,7535,0,0,0,0,54.907265,0,11.155025,51,52,4,0,0,1,9,0,1,10,92.5573326476961,0
6,7536,0,0,0,0,53.786709,0,6.3668394,49,31,1,1,0,1,10,0,0,1,92.5573326476961,0
6,7536,0,0,0,0,53.786709,1,11.610012,50,32,1,1,0,1,10,0,0,1,92.5573326476961,0
6,7537,0,0,0,0,56.182381,0,8.9121876,61,51,0,0,0,1,9,0,1,1,92.5573326476961,0
6,7537,0,0,0,0,56.182381,1,9.8030729,62,52,0,0,0,1,9,0,1,1,92.5573326476961,0
6,7539,0,0,0,0,42.812984,1,11.00841,35,38,6,6,0,1,7,1,0,1,92.5573326476961,0
6,7539,0,0,0,0,42.812984,0,9.2007675,34,37,6,6,0,1,7,1,0,1,92.5573326476961,0
6,7540,0,0,0,0,50,1,14.940185,31,29,6,5,0,1,6,0,0,9,92.5573326476961,0
6,7540,0,0,0,0,50,0,14.431158,30,28,6,5,0,1,6,0,0,9,92.5573326476961,0
6,7542,0,0,0,0,47.604328,0,14.452705,31,27,6,5,0,1,6,0,0,9,92.5573326476961,0
6,7542,0,0,0,0,47.604328,1,12.536969,32,28,6,5,0,1,6,0,0,9,92.5573326476961,0
6,7543,0,0,0,0,54.714066,1,12.145251,61,46,0,1,0,1,4,0,0,11,92.5573326476961,0
6,7543,0,0,0,0,54.714066,0,20.591469,60,45,0,1,0,1,4,0,0,11,92.5573326476961,0
6,7544,0,0,0,0,36.089645,1,9.9191542,49,44,2,0,0,1,10,0,1,18,92.5573326476961,0
6,7544,0,0,0,0,36.089645,0,10.271216,48,43,2,0,0,1,10,0,1,18,92.5573326476961,0
6,7545,0,0,0,0,39.953632,1,13.793071,59,58,0,0,0,1,9,1,1,9,92.5573326476961,0
6,7545,0,0,0,0,39.953632,0,7.7027159,59,57,0,0,0,1,9,1,1,9,92.5573326476961,0
6,7547,0,0,0,0,54.559505,0,15.498295,22,21,6,6,0,1,4,0,0,0,92.5573326476961,0
6,7547,0,0,0,0,54.559505,1,17.949905,23,22,6,6,0,1,4,0,0,0,92.5573326476961,0
6,7549,0,0,0,0,56.723339,1,14.821443,53,51,3,5,0,1,5,0,0,18,92.5573326476961,0
6,7549,0,0,0,0,56.723339,0,20.565758,52,50,3,5,0,1,5,0,0,18,92.5573326476961,0
6,7551,0,0,0,0,57.689335,0,15.977586,62,41,0,2,1,1,5,1,0,1,92.5573326476961,0
6,7551,0,0,0,0,57.689335,1,9.8696327,63,41,0,2,1,1,5,1,0,1,92.5573326476961,0
6,7553,0,0,0,0,48.377125,1,16.729202,24,20,6,6,0,1,3,1,0,0,92.5573326476961,0
6,7553,0,0,0,0,48.377125,0,14.880655,23,19,6,6,0,1,3,1,0,0,92.5573326476961,0
6,7554,0,0,0,0,37.789799,0,10.188019,30,28,4,4,0,1,6,1,0,0,92.5573326476961,0
6,7554,0,0,0,0,37.789799,1,11.167549,32,29,4,4,0,1,6,1,0,0,92.5573326476961,0
6,7555,0,0,0,0,48.531685,0,16.051516,31,23,5,5,0,1,3,1,0,0,92.5573326476961,0
6,7555,0,0,0,0,48.531685,1,14.624454,32,24,5,5,0,1,3,1,0,0,92.5573326476961,0
6,7556,0,0,0,0,55.448223,0,10.408944,67,56,0,0,0,1,7,1,0,2,92.5573326476961,0
6,7556,0,0,0,0,55.448223,1,10.372429,68,58,0,0,0,1,7,1,0,2,92.5573326476961,0
6,7557,0,0,0,0,50.566463,0,10.290578,58,45,0,0,0,1,7,1,0,3,92.5573326476961,0
6,7557,0,0,0,0,50.566463,1,10.430974,59,46,0,0,0,1,7,1,0,3,92.5573326476961,0
6,7559,0,0,0,0,42.349304,0,8.5054464,46,30,1,2,0,1,9,0,1,1,92.5573326476961,0
6,7559,0,0,0,0,42.349304,1,13.749845,47,31,1,2,0,1,9,0,1,1,92.5573326476961,0
6,7560,0,0,0,0,45.517773,1,14.343191,51,41,0,2,1,1,4,1,0,0,92.5573326476961,0
6,7560,0,0,0,0,45.517773,0,17.377386,50,41,0,2,1,1,4,1,0,0,92.5573326476961,0
6,7561,0,0,0,0,57.727974,1,13.04249,81,41,0,2,1,1,4,1,0,0,92.5573326476961,0
6,7561,0,0,0,0,57.727974,0,17.975502,80,41,0,2,1,1,4,1,0,0,92.5573326476961,0
6,7562,0,0,0,0,46.290573,1,19.50461,39,30,8,0,0,1,7,0,1,5,92.5573326476961,0
6,7562,0,0,0,0,46.290573,0,12.682351,38,29,8,0,0,1,7,0,1,5,92.5573326476961,0
6,7563,0,0,0,0,57.264297,0,14.509635,29,26,4,2,0,1,6,0,1,9,92.5573326476961,0
6,7563,0,0,0,0,57.264297,1,13.136861,30,27,4,2,0,1,6,0,1,9,92.5573326476961,0
6,7565,0,0,0,0,51.931995,1,15.177838,43,25,6,2,0,1,5,1,0,2,92.5573326476961,0
6,7565,0,0,0,0,51.931995,0,13.284389,42,24,6,2,0,1,5,1,0,2,92.5573326476961,0
6,7568,0,0,0,0,47.449768,0,18.498907,64,48,0,0,0,1,3,1,1,0,92.5573326476961,0
6,7568,0,0,0,0,47.449768,1,17.523693,65,49,0,0,0,1,3,1,1,0,92.5573326476961,0
6,7571,0,0,0,0,53.902626,1,17.751068,51,41,0,2,0,1,3,1,1,0,92.5573326476961,0
6,7571,0,0,0,0,53.902626,0,20.65004,50,41,0,2,0,1,3,1,1,0,92.5573326476961,0
6,7576,0,0,0,0,53.632149,0,16.984722,30,25,6,6,0,1,4,0,1,0,92.5573326476961,0
6,7576,0,0,0,0,53.632149,1,9.5659008,31,26,6,6,0,1,4,0,1,0,92.5573326476961,1
6,7579,0,0,0,0,56.646057,1,21.041792,57,46,1,0,0,1,4,0,1,1,92.5573326476961,1
6,7579,0,0,0,0,56.646057,0,19.906328,56,45,1,0,0,1,4,0,1,1,92.5573326476961,0
6,7580,0,0,0,0,44.43586,0,12.193295,43,39,2,0,0,1,6,1,0,2,92.5573326476961,0
6,7580,0,0,0,0,44.43586,1,19.153227,44,40,2,0,0,1,6,1,0,2,92.5573326476961,0
6,7581,0,0,0,0,41.962906,0,13.326847,40,43,0,0,0,1,5,1,1,1,92.5573326476961,1
6,7581,0,0,0,0,41.962906,1,12.094733,41,44,0,0,0,1,5,1,1,1,92.5573326476961,0
6,7583,0,0,0,0,48.918083,0,9.369278,52,50,3,0,0,1,8,1,1,3,92.5573326476961,0
6,7583,0,0,0,0,48.918083,1,12.855409,53,52,3,0,0,1,8,1,1,3,92.5573326476961,0
6,7584,0,0,0,0,40.958267,0,10.520029,55,30,1,2,0,1,7,1,0,3,92.5573326476961,0
6,7584,0,0,0,0,40.958267,1,12.283376,55,31,1,2,0,1,7,1,0,3,92.5573326476961,0
6,7586,0,0,0,0,52.086552,1,17.3834,27,25,6,2,0,1,4,1,0,0,92.5573326476961,0
6,7586,0,0,0,0,52.086552,0,13.592633,26,24,6,2,0,1,4,1,0,0,92.5573326476961,0
6,7587,0,0,0,0,40.03091,1,17.346634,45,41,0,2,1,1,5,1,1,2,92.5573326476961,0
6,7587,0,0,0,0,40.03091,0,15.661817,44,41,0,2,1,1,5,1,1,2,92.5573326476961,0
6,7589,0,0,0,0,51.004639,1,14.106708,47,41,3,3,0,1,6,0,0,3,92.5573326476961,0
6,7589,0,0,0,0,51.004639,0,15.216884,46,40,3,3,0,1,6,0,0,3,92.5573326476961,0
6,7591,0,0,0,0,41.421947,0,7.4403658,37,38,6,5,0,1,8,1,0,1,92.5573326476961,0
6,7591,0,0,0,0,41.421947,1,12.890378,38,39,6,5,0,1,8,1,0,1,92.5573326476961,0
6,7592,0,0,0,0,42.040184,0,7.4426184,53,35,0,0,0,1,8,1,1,0,92.5573326476961,0
6,7592,0,0,0,0,42.040184,1,10.146685,54,36,0,0,0,1,8,1,1,0,92.5573326476961,0
6,7598,0,0,0,0,55.56414,1,13.627504,23,21,6,6,0,1,3,1,1,0,92.5573326476961,0
6,7598,0,0,0,0,55.56414,0,15.07312,21,20,6,6,0,1,3,1,1,0,92.5573326476961,0
6,7599,0,0,0,0,51.004639,0,9.3688135,37,30,6,0,0,1,7,1,1,1,92.5573326476961,0
6,7599,0,0,0,0,51.004639,1,17.295612,38,31,6,0,0,1,7,1,1,1,92.5573326476961,0
6,7600,0,0,0,0,46.986088,0,14.616693,55,44,0,0,0,1,6,0,0,2,92.5573326476961,0
6,7600,0,0,0,0,46.986088,1,13.084652,56,46,0,0,0,1,6,0,0,2,92.5573326476961,0
6,7603,0,0,0,0,57.612057,0,13.077236,43,38,3,4,0,1,7,0,0,4,92.5573326476961,1
6,7603,0,0,0,0,57.612057,1,11.425176,44,39,3,4,0,1,7,0,0,4,92.5573326476961,0
6,7605,0,0,0,0,47.37249,1,14.48933,32,24,6,6,0,1,3,1,0,1,92.5573326476961,0
6,7605,0,0,0,0,47.37249,0,16.234701,31,23,6,6,0,1,3,1,0,1,92.5573326476961,0
6,7607,0,0,0,0,55.602783,1,10.975893,70,41,0,2,0,1,7,0,1,2,92.5573326476961,0
6,7607,0,0,0,0,55.602783,0,16.001347,69,41,0,2,0,1,7,0,1,2,92.5573326476961,0
6,7608,0,0,0,0,50.618237,1,14.043063,41,40,6,4,0,1,5,1,1,1,92.5573326476961,0
6,7608,0,0,0,0,50.618237,0,14.190622,40,39,6,4,0,1,5,1,1,1,92.5573326476961,0
6,7609,0,0,0,0,52.163834,1,9.9425144,42,41,2,2,1,1,8,1,1,3,92.5573326476961,0
6,7609,0,0,0,0,52.163834,0,10.464255,41,41,2,2,1,1,8,1,1,3,92.5573326476961,0
6,7611,0,0,0,0,49.381763,0,12.698489,36,27,6,6,0,1,5,1,0,0,92.5573326476961,0
6,7611,0,0,0,0,49.381763,1,17.480103,37,28,6,6,0,1,5,1,0,0,92.5573326476961,1
6,7612,0,0,0,0,52.78207,1,12.544246,86,53,1,0,0,1,4,1,0,1,92.5573326476961,0
6,7612,0,0,0,0,52.78207,0,17.3151,85,52,1,0,0,1,4,1,0,1,92.5573326476961,0
6,7613,0,0,0,0,51.931995,1,14.759955,23,22,6,6,0,1,4,1,1,0,92.5573326476961,0
6,7613,0,0,0,0,51.931995,0,13.225033,22,21,6,6,0,1,4,1,1,0,92.5573326476961,0
55,7614,0,0,0,0,36.166924,1,14.738416,38,33,1,1,0,0,7,1,0,0,95.0020223890658,0
55,7614,0,0,0,0,36.166924,0,11.641121,37,32,1,1,0,0,7,1,0,0,95.0020223890658,0
55,7619,0,0,0,0,57.727974,1,20.679956,41,33,3,3,0,0,3,1,0,0,95.0020223890658,0
55,7619,0,0,0,0,57.727974,0,20.082226,40,32,3,3,0,0,3,1,0,0,95.0020223890658,0
55,7621,0,0,0,0,57.341576,0,19.439892,36,27,3,6,0,0,3,1,0,0,95.0020223890658,0
55,7621,0,0,0,0,57.341576,1,14.215234,37,28,3,6,0,0,3,1,0,0,95.0020223890658,0
55,7623,0,0,0,0,54.656105,1,15.52498,64,59,0,0,0,0,9,0,0,2,95.0020223890658,0
55,7623,0,0,0,0,54.656105,0,11.430093,63,58,0,0,0,0,9,0,0,2,95.0020223890658,0
55,7624,0,0,0,0,56.414219,0,16.911749,24,18,0,2,0,0,3,1,0,2,95.0020223890658,0
55,7624,0,0,0,0,56.414219,1,23.930557,25,19,0,2,0,0,3,1,0,2,95.0020223890658,0
55,7626,0,0,0,0,48.666924,1,11.658086,34,28,2,6,1,0,7,1,0,1,95.0020223890658,0
55,7626,0,0,0,0,48.666924,0,10.329845,33,28,2,6,1,0,7,1,0,1,95.0020223890658,0
55,7627,0,0,0,0,57.805256,0,19.079636,71,41,0,2,0,1,4,1,0,1,95.0020223890658,0
55,7627,0,0,0,0,57.805256,1,20.225586,72,41,0,2,0,1,4,1,0,1,95.0020223890658,0
55,7631,0,0,0,0,53.323029,0,16.246065,70,55,0,0,0,1,4,1,0,0,95.0020223890658,0
55,7631,0,0,0,0,53.323029,1,18.462135,71,56,0,0,0,1,4,1,0,0,95.0020223890658,0
55,7633,0,0,0,0,52.62751,1,17.57814,31,30,0,3,0,1,4,1,0,0,95.0020223890658,0
55,7633,0,0,0,0,52.62751,0,13.381149,30,29,0,3,0,1,4,1,0,0,95.0020223890658,1
55,7634,0,0,0,0,50.850079,1,14.340377,38,42,2,1,0,1,6,1,0,0,95.0020223890658,0
55,7634,0,0,0,0,50.850079,0,11.509178,37,42,2,1,0,1,6,1,0,0,95.0020223890658,0
55,7635,0,0,0,0,48.840805,1,26.947376,50,41,0,2,1,0,6,1,0,0,95.0020223890658,1
55,7635,0,0,0,0,48.840805,0,15.854237,49,41,0,2,1,0,6,1,0,0,95.0020223890658,0
55,7636,0,0,0,0,53.477589,0,16.481569,57,50,0,0,0,1,5,0,0,0,95.0020223890658,0
55,7636,0,0,0,0,53.477589,1,14.560003,58,51,0,0,0,1,5,0,0,0,95.0020223890658,0
55,7640,0,0,0,0,57.418858,1,35.617283,88,41,0,2,1,1,2,1,0,0,95.0020223890658,0
55,7640,0,0,0,0,57.418858,0,21.944256,87,41,0,2,1,1,2,1,0,0,95.0020223890658,0
55,7644,0,0,0,0,42.967541,0,12.974565,40,33,3,1,0,0,8,0,1,1,95.0020223890658,0
55,7644,0,0,0,0,42.967541,1,14.317431,42,34,3,1,0,0,8,0,1,1,95.0020223890658,0
55,7650,0,0,0,0,55.023186,1,10.030394,47,43,4,2,0,0,8,0,1,1,95.0020223890658,0
55,7650,0,0,0,0,55.023186,0,13.76905,46,42,4,2,0,0,8,0,1,1,95.0020223890658,0
55,7656,0,0,0,0,49.922722,1,14.194864,32,24,6,4,0,0,5,1,1,0,95.0020223890658,0
55,7656,0,0,0,0,49.922722,0,14.808998,30,23,6,4,0,0,5,1,1,0,95.0020223890658,0
55,7658,0,0,0,0,56.491501,1,14.02369,27,24,6,6,0,0,3,1,0,0,95.0020223890658,0
55,7658,0,0,0,0,56.491501,0,18.197725,26,23,6,6,0,0,3,1,0,0,95.0020223890658,0
55,7659,0,0,0,0,57.573418,1,14.858068,24,23,6,5,0,0,3,0,0,0,95.0020223890658,1
55,7659,0,0,0,0,57.573418,0,20.386633,23,22,6,5,0,0,3,0,0,0,95.0020223890658,0
39,7662,0,0,0,0,52.801392,1,10.983232,46,34,3,3,0,0,9,0,1,2,78.5111280902349,0
39,7662,0,0,0,0,52.801392,0,11.444816,45,33,3,3,0,0,9,0,1,2,78.5111280902349,0
39,7669,0,0,0,0,56.646057,0,16.281332,24,25,6,3,0,0,4,1,0,1,78.5111280902349,0
39,7669,0,0,0,0,56.646057,1,19.973263,25,26,6,3,0,0,4,1,0,1,78.5111280902349,0
39,7670,0,0,0,0,55.7187,0,16.769871,26,24,6,6,0,0,5,0,0,0,78.5111280902349,0
39,7670,0,0,0,0,55.7187,1,26.305691,27,25,6,6,0,0,5,0,0,0,78.5111280902349,0
39,7671,0,0,0,0,46.599689,1,20.210409,71,71,0,0,0,0,7,0,0,1,78.5111280902349,0
39,7671,0,0,0,0,46.599689,0,15.090405,70,70,0,0,0,0,7,0,0,1,78.5111280902349,0
39,7672,0,0,0,0,54.095825,1,16.208275,58,46,0,0,0,0,4,0,1,1,78.5111280902349,0
39,7672,0,0,0,0,54.095825,0,21.598211,57,45,0,0,0,0,4,0,1,1,78.5111280902349,0
39,7675,0,0,0,0,50,1,27.307915,28,25,3,6,0,0,3,0,1,0,78.5111280902349,0
39,7675,0,0,0,0,50,0,21.298994,27,24,3,6,0,0,3,0,1,0,78.5111280902349,0
39,7677,0,0,0,0,57.159199,0,11.312321,44,45,2,2,0,0,8,1,1,2,78.5111280902349,0
39,7677,0,0,0,0,57.159199,1,13.225262,45,46,2,2,0,0,8,1,1,2,78.5111280902349,0
39,7680,0,0,0,0,55.87326,1,13.717203,38,34,3,4,0,0,8,1,0,3,78.5111280902349,0
39,7680,0,0,0,0,55.87326,0,10.195665,37,33,3,4,0,0,8,1,0,3,78.5111280902349,0
39,7682,0,0,0,0,56.259659,1,16.075397,33,27,4,7,0,0,8,0,1,1,78.5111280902349,0
39,7682,0,0,0,0,56.259659,0,12.053926,33,27,4,7,0,0,8,0,1,1,78.5111280902349,0
39,7683,0,0,0,0,47.295208,0,15.736937,30,30,4,2,0,0,6,0,0,1,78.5111280902349,0
39,7683,0,0,0,0,47.295208,1,20.355402,31,31,4,2,0,0,6,0,0,1,78.5111280902349,0
39,7684,0,0,0,0,55.87326,1,15.374228,36,22,2,1,0,0,4,0,1,1,78.5111280902349,0
39,7684,0,0,0,0,55.87326,0,19.91087,35,21,2,1,0,0,4,0,1,1,78.5111280902349,0
39,7686,0,0,0,0,56.800617,1,31.677879,56,51,0,1,0,0,6,0,1,4,78.5111280902349,0
39,7686,0,0,0,0,56.800617,0,18.056772,55,50,0,1,0,0,6,0,1,4,78.5111280902349,0
39,7688,0,0,0,0,53.709427,0,18.038458,32,31,6,6,0,0,5,0,0,1,78.5111280902349,0
39,7688,0,0,0,0,53.709427,1,24.75436,33,32,6,6,0,0,5,0,0,1,78.5111280902349,0
39,7690,0,0,0,0,55.56414,1,19.967167,32,29,0,0,0,0,6,0,0,1,78.5111280902349,0
39,7690,0,0,0,0,55.56414,0,14.696281,31,28,0,0,0,0,6,0,0,1,78.5111280902349,0
39,7693,0,0,0,0,54.675426,0,15.924936,47,41,0,2,1,0,6,1,0,1,78.5111280902349,0
39,7693,0,0,0,0,54.675426,1,9.5021925,48,41,0,2,1,0,6,1,0,1,78.5111280902349,1
83,7694,1,1,1,1,57.032459,1,0.63808364,43,33,2,2,0,0,8,0,1,1,73.6998671895832,0
83,7694,1,1,1,1,57.032459,0,13.109083,42,32,2,2,0,0,8,0,1,1,73.6998671895832,1
83,7699,1,1,1,1,51.468315,1,8.2181444,38,29,2,1,0,0,5,1,1,2,73.6998671895832,0
83,7699,1,1,1,1,51.468315,0,16.152515,37,27,2,1,0,0,5,1,1,2,73.6998671895832,0
83,7701,1,1,1,1,50,0,15.815196,32,31,2,2,0,0,5,1,1,1,73.6998671895832,0
83,7701,1,1,1,1,50,1,12.061086,33,32,2,2,0,0,5,1,1,1,73.6998671895832,0
83,7703,1,1,1,1,55.7187,0,14.192488,49,37,0,2,0,0,6,1,0,2,73.6998671895832,0
83,7703,1,1,1,1,55.7187,1,6.2380466,50,38,0,2,0,0,6,1,0,2,73.6998671895832,0
83,7710,1,1,1,1,56.852394,0,10.943744,53,49,0,6,0,0,8,1,1,2,73.6998671895832,0
83,7710,1,1,1,1,56.852394,1,12.703292,55,50,0,6,0,0,8,1,1,2,73.6998671895832,0
83,7711,1,1,1,1,55.177742,1,12.655074,29,24,4,3,0,0,4,1,0,1,73.6998671895832,0
83,7711,1,1,1,1,55.177742,0,16.580214,28,23,4,3,0,0,4,1,0,1,73.6998671895832,0
83,7712,1,1,1,1,53.806026,0,10.853858,39,36,4,0,0,0,9,0,1,0,73.6998671895832,0
83,7712,1,1,1,1,53.806026,1,7.8154554,40,37,4,0,0,0,9,0,1,0,73.6998671895832,0
83,7715,1,1,1,1,56.568779,0,11.415268,72,70,0,0,0,0,9,0,0,3,73.6998671895832,1
83,7715,1,1,1,1,56.568779,1,2.5286448,73,71,0,0,0,0,9,0,0,3,73.6998671895832,0
86,7717,0,0,0,0,56.819973,1,20.524817,33,34,6,3,0,0,7,1,1,1,66.1918366401262,0
86,7717,0,0,0,0,56.819973,0,11.628666,31,32,6,3,0,0,7,1,1,1,66.1918366401262,0
86,7719,0,0,0,0,56.819973,0,11.751677,41,41,0,2,1,0,8,1,1,1,66.1918366401262,1
86,7719,0,0,0,0,56.819973,1,36.251595,42,41,0,2,1,0,8,1,1,1,66.1918366401262,0
86,7724,0,0,0,0,56.819973,1,9.3058834,37,51,6,6,0,0,7,1,1,0,66.1918366401262,0
86,7724,0,0,0,0,56.819973,0,12.488482,36,50,6,6,0,0,7,1,1,0,66.1918366401262,1
86,7729,0,0,0,0,56.819973,0,10.03012,42,35,1,0,0,1,7,1,1,1,66.1918366401262,0
86,7729,0,0,0,0,56.819973,1,20.469175,43,36,1,0,0,1,7,1,1,1,66.1918366401262,0
3,7731,1,1,1,1,57.032459,1,22.435484,59,53,0,0,0,1,3,1,1,0,124.009890512855,0
3,7731,1,1,1,1,57.032459,0,18.410643,58,52,0,0,0,1,3,1,1,0,124.009890512855,0
3,7732,1,1,1,1,57.496136,1,13.703425,61,55,6,0,0,0,2,1,0,0,124.009890512855,0
3,7732,1,1,1,1,57.496136,0,23.824577,60,54,6,0,0,0,2,1,0,0,124.009890512855,0
3,7739,1,1,1,1,57.109737,1,17.604919,28,28,6,6,0,0,4,1,1,0,124.009890512855,0
3,7739,1,1,1,1,57.109737,0,16.934896,27,27,6,6,0,0,4,1,1,0,124.009890512855,0
3,7740,1,1,1,1,50.618237,0,9.8298006,38,34,6,4,0,0,8,1,0,0,124.009890512855,0
3,7740,1,1,1,1,50.618237,1,6.9710951,39,35,6,4,0,0,8,1,0,0,124.009890512855,0
3,7747,1,1,1,1,55.023186,1,0.87600631,33,32,6,4,0,0,4,1,1,20,124.009890512855,1
3,7747,1,1,1,1,55.023186,0,21.348598,32,31,6,4,0,0,4,1,1,20,124.009890512855,1
3,7752,1,1,1,1,46.136013,0,13.511241,80,80,0,0,0,1,5,1,1,0,124.009890512855,0
3,7752,1,1,1,1,46.136013,1,0,81,81,0,0,0,1,5,1,1,0,124.009890512855,0
3,7754,1,1,1,1,56.027821,1,0,36,27,0,5,0,1,4,1,1,0,124.009890512855,0
3,7754,1,1,1,1,56.027821,0,13.982874,35,26,0,5,0,1,4,1,1,0,124.009890512855,0
3,7763,1,1,1,1,55.409584,0,21.35725,45,41,4,5,0,0,4,1,1,12,124.009890512855,0
3,7763,1,1,1,1,55.409584,1,12.314303,46,41,4,5,0,0,4,1,1,12,124.009890512855,0
3,7770,1,1,1,1,57.071098,1,4.3363733,27,29,5,6,0,0,5,1,1,6,124.009890512855,0
3,7770,1,1,1,1,57.071098,0,15.951043,26,28,5,6,0,0,5,1,1,6,124.009890512855,0
3,7777,1,1,1,1,46.116692,0,14.212424,45,35,3,4,0,0,7,1,1,8,124.009890512855,0
3,7777,1,1,1,1,46.116692,1,6.8645601,46,35,3,4,0,0,7,1,1,8,124.009890512855,0
3,7779,1,1,1,1,53.941269,0,10.029217,37,41,3,2,1,1,8,1,1,2,124.009890512855,0
3,7779,1,1,1,1,53.941269,1,5.9655685,38,41,3,2,1,1,8,1,1,2,124.009890512855,0
3,7781,1,1,1,1,53.168468,1,0,44,39,2,2,0,1,8,1,1,0,124.009890512855,0
