cust_id,deny,pirat,hirat,lvrat,chist,mhist,phist,unemp,selfemp,insurance,condomin,race,single,hschool
1546,1,0.29,0.21,0.866666667,2,2,no,2,no,no,no,African-American,no,yes
1547,1,0.32,0.14,0.546666667,1,1,no,1.799999952,no,no,yes,White,no,yes
1548,1,0.21,0.17,0.601092896,1,1,no,3.099999905,no,no,no,White,no,yes
1549,1,0.32,0.19,0.776119403,1,1,no,3.599999905,no,no,no,White,yes,yes
1550,1,0.29,0.24,0.756097561,1,1,no,1.799999952,no,no,no,White,no,yes
1551,1,0.36,0.32,0.87037037,1,2,no,3.200000048,no,no,yes,White,yes,yes
1552,1,0.36,0.31,0.785714286,1,1,no,3.099999905,no,no,no,White,no,yes
1553,1,0.22,0.22,0.677018634,1,2,no,3.200000048,no,no,no,White,yes,yes
1554,1,0.25,0.25,0.713286713,1,1,no,3.200000048,no,no,no,White,no,yes
1555,1,0.35,0.24,0.766666667,1,2,no,2,no,no,yes,White,yes,yes
1556,1,0.26,0.21,0.8,2,2,no,3.200000048,no,no,no,White,yes,yes
1557,1,0.33,0.25,0.692592593,2,2,no,3.200000048,yes,no,no,White,yes,yes
1558,1,0.31,0.26,0.939189189,5,2,yes,3.200000048,no,no,no,White,no,yes
1559,1,0.34,0.24,0.515463918,2,1,no,10.60000038,no,no,no,White,no,yes
1560,1,0.3,0.22,0.47826087,5,1,no,3.099999905,no,no,no,White,no,yes
1561,1,0.33,0.28,0.54,1,1,no,3.900000095,no,no,no,White,no,yes
1562,1,0.39,0.34,0.885245902,1,1,no,2,no,no,no,White,no,yes
1563,1,0.36,0.25,0.868965517,5,2,yes,10.60000038,no,no,no,White,yes,yes
1564,1,0.28,0.27,0.727272727,1,1,no,3.900000095,no,no,yes,White,no,yes
1565,1,0.26,0.22,0.897435897,1,2,no,3.200000048,no,no,yes,White,yes,yes
1566,1,0.35,0.29,0.920863309,1,2,yes,2,no,no,no,African-American,yes,yes
1567,1,0.29,0.29,0.624277457,5,2,no,3.599999905,no,no,no,White,no,yes
1568,1,0.34,0.33,0.777777778,2,2,no,3.200000048,no,no,no,White,no,yes
1569,1,0.3,0.29,0.768361582,5,2,no,3.900000095,no,no,no,White,no,yes
1570,1,0.25,0.24,0.266666667,2,2,no,3.099999905,no,no,yes,White,yes,yes
1571,1,0.28,0.28,0.762711864,1,1,no,3.200000048,no,no,no,White,no,yes
1572,1,0.36,0.28,0.949494949,2,2,no,5.300000191,no,no,no,White,yes,yes
1573,1,0.35,0.3,0.899159664,2,2,yes,3.099999905,no,no,no,White,yes,yes
1574,1,0.31,0.29,0.732673267,1,1,no,5.300000191,no,no,no,White,no,yes
1575,1,0.26,0.24,0.658914729,3,1,yes,3.900000095,no,no,no,White,no,yes
1576,1,0.27,0.24,0.950980392,1,2,no,3.200000048,no,no,no,White,no,yes
1577,1,0.32,0.18,0.643564356,1,1,no,3.900000095,no,no,no,African-American,no,yes
1578,1,0.31,0.28,0.747126437,2,2,no,3.099999905,no,no,no,White,yes,yes
1579,1,0.38,0.31,0.881656805,1,1,no,3.200000048,no,no,no,White,no,yes
1580,1,0.27,0.27,0.742857143,1,2,no,3.200000048,no,no,yes,White,no,yes
1581,1,0.27,0.22,0.894366197,3,2,no,3.099999905,no,no,no,White,no,yes
1582,1,0.23,0.16,0.864864865,2,1,no,3.200000048,yes,no,no,White,yes,yes
1583,1,0.33,0.3,0.87804878,1,1,no,3.099999905,no,no,no,White,no,yes
1584,1,0.3,0.27,0.739495798,1,2,no,3.200000048,no,no,yes,White,yes,yes
1585,1,0.37,0.33,0.689655172,1,2,no,3.200000048,no,no,no,White,no,yes
1586,1,0.35,0.29,0.891891892,1,2,yes,3.900000095,no,no,yes,White,yes,yes
1587,1,0.3,0.29,0.777777778,1,2,no,3.200000048,no,no,no,White,no,yes
1588,0,0.69,0.26,0.607476636,1,3,no,10.60000038,no,no,no,White,yes,yes
1589,1,0.24,0.2,0.517751479,1,2,no,3.200000048,yes,no,no,White,no,yes
1590,1,0.25,0.24,0.68,1,2,no,3.200000048,no,no,no,White,no,yes
1591,1,0.27,0.26,0.724489796,1,2,no,3.200000048,no,no,yes,White,yes,yes
1592,1,0.29,0.24,0.779411765,1,2,no,1.799999952,no,no,yes,White,yes,yes
1593,1,0.34,0.22,0.859090909,1,2,no,3.200000048,no,no,yes,White,no,yes
1594,1,0.33,0.21,0.909090909,1,2,no,3.200000048,no,no,yes,White,no,yes
1595,1,0.5,0.41,0.772058824,1,2,no,3.200000048,no,no,yes,White,yes,yes
1596,1,0.42,0.36,0.867768595,1,2,no,1.799999952,no,no,yes,White,yes,yes
1597,1,0.32,0.25,0.892561983,1,2,no,4.300000191,no,no,yes,White,no,yes
1598,1,0.44,0.44,0.447761194,1,1,no,3.599999905,no,no,yes,White,no,yes
1599,1,0.38,0.18,0.46,1,1,no,3.900000095,no,no,yes,African-American,yes,yes
1600,1,0.34,0.16,0.519148936,2,2,no,3.200000048,no,no,yes,White,yes,yes
1601,1,0.3,0.06,0.614213198,1,2,no,3.200000048,no,no,yes,African-American,no,yes
1602,1,0.39,0.24,0.747572816,6,2,no,3.200000048,no,no,yes,African-American,yes,yes
1603,1,0.28,0.22,0.8,2,2,no,3.900000095,yes,no,no,White,no,yes
1604,1,0.32,0.31,0.798319328,1,2,no,3.900000095,no,no,yes,White,yes,yes
1605,1,0.41,0.32,0.733624454,2,2,no,3.200000048,no,no,no,White,no,yes
1606,1,0.47,0.35,0.652173913,2,2,no,10.60000038,no,no,yes,White,no,yes
1607,1,0.35,0.31,0.747572816,6,2,no,3.200000048,no,no,yes,African-American,yes,yes
1608,1,0.32,0.21,0.802575107,6,2,no,1.799999952,no,no,no,White,no,yes
1609,1,0.29,0.23,0.636363636,1,2,no,10.60000038,no,no,no,White,no,yes
1610,1,0.32,0.27,0.77,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1611,1,0.25,0.25,0.801652893,1,2,no,1.799999952,no,no,yes,White,yes,yes
1612,1,0.34,0.26,0.771573604,1,1,no,3.200000048,yes,no,no,White,no,yes
1613,1,0.36,0.27,0.76,2,2,no,3.200000048,no,no,no,White,yes,yes
1614,1,0.33,0.21,0.770833333,6,2,no,3.200000048,no,no,no,White,yes,yes
1615,1,0.25,0.2,0.789473684,1,2,no,3.200000048,no,no,no,African-American,yes,yes
1616,1,0.25,0.24,0.593984962,1,2,no,3.599999905,no,no,yes,White,yes,yes
1617,1,0.27,0.18,0.792982456,5,2,no,3.200000048,no,no,no,White,no,yes
1618,1,0.25,0.23,0.793650794,5,2,no,5.300000191,no,no,no,White,yes,yes
1619,1,0.23,0.19,0.421052632,1,2,no,10.60000038,yes,no,no,White,no,yes
1620,1,0.19,0.16,0.625,1,2,no,3.599999905,no,no,yes,White,yes,yes
1621,1,0.25,0.22,1.6,1,3,no,10.60000038,yes,no,no,White,no,yes
1622,1,0.26,0.24,0.739534884,1,2,no,3.099999905,no,no,no,White,yes,yes
1623,1,0.18,0.1,0.811594203,1,1,no,3.599999905,no,no,yes,White,no,yes
1624,1,0.34,0.25,0.835714286,1,1,no,3.599999905,no,no,yes,White,no,yes
1625,1,0.36,0.15,0.676470588,1,2,no,3.599999905,no,no,yes,White,yes,yes
1626,1,0.26,0.24,0.872727273,2,2,no,3.599999905,no,no,yes,White,yes,yes
1627,1,0.38,0,0.497142857,1,2,no,3.599999905,no,no,yes,White,yes,yes
1628,1,0.4,0.26,0.64,1,1,no,10.60000038,no,no,no,White,no,no
1629,1,0.3,0.28,0.814814815,1,2,no,3.599999905,no,no,yes,White,yes,yes
1630,1,0.22,0.13,0.740740741,1,1,no,3.599999905,yes,no,yes,White,no,yes
1631,1,0.19,0.1,0.696202532,2,1,no,3.599999905,no,no,yes,White,no,yes
1632,1,0.39,0.32,0.821428571,4,2,no,3.599999905,no,no,yes,White,yes,yes
1633,1,0.27,0.21,0.229885057,1,2,no,3.200000048,no,no,no,White,yes,yes
1634,1,0.36,0.25,0.876106195,1,2,no,3.599999905,no,no,yes,White,yes,yes
1635,1,0.27,0.2,0.735483871,1,1,no,3.599999905,no,no,yes,White,no,yes
1636,1,0.33,0.25,0.928571429,1,2,no,1.799999952,no,no,no,White,yes,yes
1637,1,0.32,0.32,0.75,4,2,no,3.900000095,no,no,no,African-American,yes,yes
1638,1,0.4,0.26,0.65,1,1,yes,10.60000038,no,no,yes,White,no,yes
1639,1,0.36,0.28,0.593220339,1,1,no,4.300000191,no,no,yes,White,no,yes
1640,1,0.31,0.27,0.697761194,1,1,no,1.799999952,no,no,no,White,no,yes
1641,1,0.1,0.04,0.714285714,1,2,no,1.799999952,no,no,no,White,no,yes
1642,1,0.27,0.08,0.729166667,3,1,no,1.799999952,no,no,yes,White,yes,yes
1643,1,0.27,0.26,0.751515152,1,1,no,1.799999952,no,no,yes,White,yes,yes
1644,1,0.37,0.27,0.743589744,1,2,no,3.099999905,no,no,no,White,yes,yes
1645,1,0.39,0.31,0.946153846,2,2,no,10.60000038,no,no,no,White,no,yes
1646,1,0.32,0.25,0.64516129,1,1,no,4.300000191,yes,no,no,White,no,yes
1647,1,0.38,0.25,0.786585366,1,1,no,3.599999905,no,no,yes,White,no,yes
1648,1,0.37,0.29,0.714285714,1,1,no,3.099999905,no,no,yes,White,no,yes
1649,1,0.34,0.27,0.8,1,2,no,3.200000048,no,no,no,White,yes,yes
1650,1,0.39,0.33,0.752,1,1,no,3.200000048,no,no,yes,White,no,yes
1651,1,0.31,0.3,0.731092437,1,2,no,3.200000048,no,no,no,White,no,yes
1652,1,0.35,0.26,0.865546218,1,2,no,4.300000191,no,no,no,White,no,yes
1653,1,0.3,0.3,0.647058824,3,2,no,3.099999905,no,no,no,White,no,yes
1654,1,0.27,0.26,0.882352941,1,2,no,3.200000048,no,no,yes,White,yes,yes
1655,1,0.25,0.25,0.790419162,1,2,no,3.599999905,no,no,no,African-American,no,yes
1656,1,0.37,0.23,0.885496183,2,1,no,3.200000048,no,no,no,White,no,yes
1657,1,0.34,0.24,0.524475524,1,1,yes,3.200000048,yes,no,no,White,no,yes
1658,1,0.36,0.3,0.892156863,2,2,no,4.300000191,no,no,no,White,no,yes
1659,1,0.33,0.29,0.833333333,6,2,no,3.200000048,no,no,yes,African-American,yes,yes
1660,1,0.38,0.29,0.884057971,2,2,no,2,no,no,yes,African-American,no,yes
1661,1,0.31,0.31,0.688888889,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1662,1,0.3,0.14,0.72173913,5,2,no,1.799999952,no,no,no,White,yes,yes
1663,1,0.28,0.28,0.608108108,1,2,no,3.200000048,yes,no,no,White,yes,yes
1664,1,0.31,0.27,0.791139241,2,1,no,3.900000095,yes,no,no,African-American,no,yes
1665,1,0.31,0.19,0.88372093,1,2,no,3.200000048,no,no,no,White,no,yes
1666,1,0.38,0.32,0.918604651,5,2,no,2,no,no,no,African-American,yes,yes
1667,1,0.34,0.3,0.842105263,5,2,no,3.099999905,no,no,no,White,no,yes
1668,1,0.27,0.2,0.507246377,1,2,no,3.900000095,no,no,yes,White,yes,yes
1669,1,0.28,0.24,0.744897959,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1670,1,0.24,0.21,0.109649123,1,2,no,3.200000048,yes,no,no,White,yes,yes
1671,1,0.28,0.2,0.778378378,6,2,no,3.200000048,no,no,no,White,yes,yes
1672,1,0.31,0.29,0.796875,5,2,no,2,no,no,no,White,yes,yes
1673,1,0.21,0.17,0.143884892,2,2,no,3.900000095,no,no,yes,White,yes,yes
1674,1,0.34,0.18,0.611111111,1,2,no,10.60000038,yes,no,no,White,yes,yes
1675,1,0.2,0.2,0.666666667,1,2,no,3.599999905,no,no,no,White,yes,no
1676,1,0.32,0.28,0.719626168,3,1,no,1.799999952,no,no,yes,African-American,yes,yes
1677,1,0.4,0.35,0.864285714,1,2,no,3.200000048,no,no,no,White,no,yes
1678,1,0.28,0.27,0.496240602,4,2,no,3.099999905,no,no,yes,White,yes,yes
1679,1,0.31,0.25,0.674074074,1,2,no,1.799999952,no,no,yes,White,no,yes
1680,1,0.31,0.3,0.495049505,1,2,no,3.200000048,no,no,no,White,no,yes
1681,1,0.35,0,0.669291339,2,2,no,3.200000048,no,no,no,White,yes,yes
1682,1,0.37,0.28,0.899193548,1,2,no,3.099999905,no,no,no,White,no,yes
1683,1,0.32,0.26,0.703703704,1,2,no,3.200000048,yes,no,no,White,no,yes
1684,1,0.34,0.3,0.674418605,1,1,no,3.099999905,no,no,no,White,no,yes
1685,1,0.34,0.32,0.861176471,1,1,no,3.200000048,no,no,no,African-American,no,yes
1686,1,0.33,0.21,0.376923077,6,2,yes,3.200000048,no,no,yes,White,no,yes
1687,1,0.22,0.2,0.645833333,2,2,no,4.300000191,no,no,yes,African-American,no,yes
1688,1,0.37,0.27,0.595041322,1,2,no,10.60000038,no,no,yes,White,yes,yes
1689,1,0.49,0.34,0.793834297,1,2,no,3.200000048,no,no,no,White,no,yes
1690,1,0.36,0.24,0.752,1,2,no,3.099999905,no,no,no,African-American,yes,yes
1691,1,0.36,0.22,0.5625,2,2,no,3.099999905,no,no,yes,White,no,yes
1692,1,0.34,0.29,0.291262136,1,2,no,3.099999905,no,no,no,White,yes,yes
1693,1,0.33,0.3,0.875,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1694,1,0.28,0.24,0.438461538,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1695,1,0.33,0.3,0.731343284,2,2,no,3.200000048,no,no,no,White,yes,yes
1696,1,0.33,0.31,0.68,6,2,no,4.300000191,no,no,yes,White,yes,yes
1697,1,0.36,0.23,0.548076923,1,2,no,3.200000048,no,no,no,White,no,yes
1698,1,0.35,0.31,0.669291339,1,2,no,3.900000095,no,no,no,White,no,yes
1699,1,0.37,0.27,0.441666667,4,2,no,3.200000048,no,no,yes,African-American,yes,yes
1700,1,0.32,0.25,0.752,1,1,no,3.200000048,no,no,no,White,no,yes
1701,1,0.29,0.27,0.638554217,1,2,no,2,no,no,yes,White,yes,yes
1702,1,0.27,0.2,0.739393939,1,2,no,3.200000048,no,no,no,White,no,yes
1703,1,0.39,0.27,0.766666667,1,2,no,3.200000048,no,no,no,White,no,yes
1704,1,0.42,0.32,0.87755102,1,2,no,1.799999952,no,no,yes,African-American,yes,yes
1705,1,0.31,0.2,0.807017544,1,2,no,3.200000048,no,no,yes,White,yes,yes
1706,1,0.35,0.26,0.87755102,1,2,no,3.200000048,no,no,yes,African-American,yes,no
1707,1,0.29,0.27,0.75,4,2,no,3.200000048,no,no,yes,African-American,no,no
1708,1,0.29,0.29,0.606060606,1,2,no,3.099999905,no,no,yes,White,no,yes
1709,1,0.28,0.25,0.746031746,2,2,no,3.900000095,no,no,no,White,no,yes
1710,1,0.33,0.25,0.79338843,1,2,no,5.300000191,no,no,yes,White,no,yes
1711,1,0.43,0.3,0.949152542,1,2,no,2,no,no,no,White,yes,yes
1712,1,0.31,0.29,0.897637795,1,2,no,3.200000048,no,no,no,White,no,yes
1713,1,0.26,0.26,0.555555556,6,1,no,3.200000048,no,no,yes,White,yes,yes
1714,1,0.34,0.23,0.475,2,2,no,3.200000048,no,no,yes,African-American,no,yes
1715,1,0.49,0.12,0.55410691,5,1,no,1.799999952,no,no,no,White,no,yes
1716,1,0.3,0.15,0.643274854,5,2,no,3.200000048,no,no,yes,White,yes,yes
1717,1,0.33,0.33,0.64516129,1,2,no,4.300000191,no,no,yes,White,yes,yes
1718,1,0.31,0.31,0.578947368,4,2,no,3.599999905,no,no,yes,White,yes,yes
1719,1,0.45,0.28,0.438461538,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1720,1,0.23,0.23,0.791666667,4,2,no,3.200000048,no,no,yes,African-American,no,no
1721,1,0.11,0.06,0.219354839,1,2,no,8.899999619,yes,no,no,White,no,yes
1722,1,0.37,0.28,0.707317073,1,2,no,4.300000191,no,no,yes,White,yes,yes
1723,1,0.24,0.19,0.787878788,5,2,no,1.799999952,yes,no,yes,White,yes,yes
1724,1,0.19,0.13,0.483425414,1,2,no,4.300000191,no,no,no,White,no,yes
1725,1,0.26,0.15,0.796992481,1,1,no,3.200000048,no,no,no,White,yes,yes
1726,1,0.33,0.32,0.545454545,2,1,no,1.799999952,no,no,no,White,no,yes
1727,1,0.27,0.19,0.379310345,1,1,no,3.099999905,no,no,no,White,no,yes
1728,1,0.28,0.28,0.588235294,1,1,no,3.200000048,yes,no,no,White,no,yes
1729,1,0.37,0.18,0.70212766,2,2,no,3.200000048,no,no,no,White,no,yes
1730,1,0.28,0.18,0.466666667,6,1,no,3.200000048,yes,no,yes,White,no,yes
1731,1,0.42,0.29,0.739837398,1,2,no,3.200000048,no,no,yes,White,yes,yes
1732,1,0.39,0.28,0.789049919,1,1,no,3.200000048,no,no,no,White,no,yes
1733,1,0.26,0.2,0.699386503,1,1,no,10.60000038,no,no,yes,White,no,yes
1734,1,0.33,0.32,0.747855918,1,1,no,3.200000048,no,no,no,White,no,yes
1735,1,0.36,0.22,0.896969697,2,2,yes,3.200000048,no,no,no,White,no,yes
1736,1,0.33,0.31,0.777777778,1,2,no,3.200000048,no,no,no,White,yes,yes
1737,1,0.47,0.27,0.738461538,1,2,no,3.200000048,yes,no,no,White,no,yes
1738,1,0.57,0.38,0.782222222,1,1,no,3.200000048,yes,no,no,White,yes,yes
1739,1,0.36,0.29,0.730538922,5,2,no,4.300000191,no,no,no,White,yes,yes
1740,1,0.35,0.31,0.723809524,6,2,no,3.200000048,no,no,yes,African-American,yes,yes
1741,1,0.2,0.18,0.639455782,1,2,no,1.799999952,yes,no,yes,White,yes,yes
1742,1,0.11,0.1,0.606060606,1,1,no,3.200000048,yes,no,no,White,no,yes
1743,1,0.37,0.25,0.885714286,5,2,no,3.099999905,no,no,no,White,no,yes
1744,1,0.16,0.11,0.727272727,1,2,no,10.60000038,no,no,yes,White,yes,yes
1745,1,0.3,0.24,0.475,1,2,no,3.900000095,no,no,yes,African-American,yes,yes
1746,1,0.35,0.26,0.7,1,2,no,3.599999905,yes,no,yes,White,no,yes
1747,1,0.32,0.29,0.742857143,6,2,no,3.200000048,no,no,yes,African-American,yes,yes
1748,1,0.33,0.27,0.74015748,5,2,no,3.200000048,no,no,yes,White,no,yes
1749,1,0.13,0.1,0.703125,2,2,no,1.799999952,no,no,no,White,no,yes
1750,1,0.31,0.19,0.884848485,6,2,no,1.799999952,no,no,no,African-American,no,yes
1751,1,0.27,0.24,0.843023256,1,2,no,1.799999952,no,no,no,White,no,yes
1752,1,0.56,0.3,0.794007491,1,1,no,3.200000048,yes,no,no,White,yes,yes
1753,1,0.31,0.28,0.718181818,1,2,no,3.200000048,no,no,no,African-American,yes,yes
1754,1,0.31,0.3,0.677419355,1,1,no,3.200000048,no,no,no,White,yes,yes
1755,1,0.34,0.3,0.9,1,2,no,1.799999952,no,no,yes,African-American,yes,yes
1756,1,0.28,0.23,0.71559633,2,2,yes,3.200000048,no,no,yes,African-American,no,yes
1757,1,0.37,0.29,0.79389313,1,2,no,3.900000095,no,no,yes,White,no,yes
1758,1,0.31,0.29,0.36627907,5,2,no,3.200000048,no,no,yes,African-American,yes,yes
1759,1,0.32,0.32,0.193103448,4,2,no,3.200000048,no,no,yes,White,yes,no
1760,1,0.33,0.26,0.863636364,4,2,no,4.300000191,no,no,no,White,yes,yes
1761,1,0.25,0.02,0.8046875,1,2,no,3.099999905,no,no,yes,White,no,yes
1762,1,0.47,0.26,0.797727273,1,2,no,3.200000048,no,no,no,White,no,yes
1763,1,0.26,0.14,0.885964912,1,2,no,3.200000048,no,no,yes,White,no,yes
1764,1,0.32,0.31,0.795252226,1,2,no,1.799999952,no,no,no,White,no,yes
1765,1,0.39,0.32,0.890510949,1,2,no,3.200000048,no,no,no,White,yes,yes
1766,1,0.32,0.28,0.93814433,1,2,no,1.799999952,no,no,yes,African-American,yes,yes
1767,1,0.25,0.18,0.310077519,5,1,no,1.799999952,no,no,no,White,no,yes
1768,1,0.11,0.09,0.280898876,1,2,no,1.799999952,no,no,yes,White,no,yes
1769,1,0.27,0.25,0.799065421,1,2,no,3.200000048,no,no,yes,White,yes,yes
1770,1,0.31,0.3,0.715384615,1,2,no,3.200000048,no,no,yes,White,yes,yes
1771,1,0.36,0.31,0.87012987,1,2,no,10.60000038,no,no,no,White,yes,yes
1772,1,0.24,0.08,0.633333333,3,2,no,3.099999905,no,no,yes,White,no,yes
1773,1,0.36,0.33,0.777777778,2,2,no,3.200000048,no,no,yes,White,yes,yes
1774,1,0.39,0.3,0.751351351,1,1,no,3.099999905,no,no,no,White,no,yes
1775,1,0.35,0.25,0.904347826,2,2,no,3.900000095,no,no,no,White,yes,yes
1776,1,0.33,0.3,0.654545455,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1777,1,0.34,0.28,0.68,1,2,no,3.200000048,no,no,no,White,yes,yes
1778,1,0.51,0.5,0.794701987,2,1,no,3.200000048,no,no,no,White,yes,yes
1779,1,0.3,0.3,0.79389313,1,2,no,3.900000095,no,no,no,White,no,yes
1780,1,0.24,0.22,0.724050633,1,2,no,3.099999905,no,no,yes,White,no,yes
1781,1,0.3,0.28,0.957894737,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1782,1,0.35,0.18,0.796875,1,1,yes,4.300000191,no,no,no,White,yes,yes
1783,1,0.23,0.23,0.621359223,1,2,no,3.200000048,no,no,yes,White,yes,yes
1784,1,0.23,0.21,0.646153846,1,2,no,3.099999905,no,no,yes,White,yes,yes
1785,1,0.36,0.24,0.8,1,2,no,2,no,no,no,White,no,yes
1786,1,0.28,0.28,0.683760684,1,2,no,3.200000048,no,no,no,White,no,yes
1787,1,0.33,0.17,0.771428571,6,1,no,10.60000038,no,no,no,White,yes,yes
1788,1,0.31,0.26,0.739130435,6,2,no,3.099999905,no,no,no,White,no,yes
1789,1,0.04,0.04,0.489130435,2,1,no,10.60000038,no,no,yes,White,yes,yes
1790,1,0.35,0.34,0.6,1,1,no,3.200000048,no,no,no,White,no,yes
1791,1,0.22,0.17,0.397435897,2,1,no,3.200000048,yes,no,yes,White,yes,yes
1792,1,0.26,0.25,0.714285714,4,2,no,3.200000048,no,no,no,White,no,yes
1793,1,0.29,0.23,0.8,2,3,no,3.900000095,yes,no,yes,White,no,yes
1794,1,0.31,0.26,0.681528662,1,2,no,1.799999952,no,no,yes,White,yes,yes
1795,1,0.32,0.17,0.780645161,3,1,yes,4.300000191,no,no,no,White,yes,yes
1796,1,0.38,0.12,0.788888889,4,3,no,3.200000048,no,no,yes,White,yes,yes
1797,1,0.34,0.25,0.862660944,2,1,no,3.099999905,no,no,no,White,no,yes
1798,1,0.34,0.31,0.683636364,1,1,no,1.799999952,no,no,no,White,no,yes
1799,1,0.29,0.29,0.455172414,1,1,no,3.200000048,no,no,no,White,yes,yes
1800,1,0.31,0.27,0.856557377,1,2,no,3.200000048,no,no,no,White,yes,yes
1801,1,0.22,0.21,0.744680851,2,1,no,1.799999952,no,no,no,White,no,yes
1802,1,0.34,0.28,0.666666667,1,2,no,1.799999952,no,no,yes,White,yes,yes
1803,1,0.31,0.15,0.736363636,1,1,no,4.300000191,no,no,yes,White,yes,yes
1804,1,0.31,0.24,0.666666667,2,1,no,3.099999905,no,no,no,White,no,yes
1805,1,0.23,0.23,0.543478261,1,2,no,3.599999905,no,no,yes,White,no,yes
1806,0,0.47,0.11,0.901886792,1,1,no,3.200000048,yes,yes,no,White,no,yes
1807,0,0.42,0.3,0.904411765,2,2,yes,3.900000095,no,no,yes,White,yes,yes
1808,0,0.39,0.33,0.93877551,4,2,no,4.300000191,no,no,yes,African-American,no,yes
1809,0,0.42,0.28,0.902439024,1,2,no,3.200000048,no,yes,yes,White,yes,yes
1810,0,0.39,0.28,0.751515152,1,2,no,3.200000048,no,no,yes,African-American,yes,yes
1811,0,0.33,0.2,0.846153846,1,1,no,4.300000191,no,no,yes,White,yes,yes
1812,0,0.28,0.23,0.695364238,3,1,no,3.200000048,yes,no,yes,White,yes,yes
1813,0,0.52,0.31,0.735483871,1,2,no,2,no,no,yes,White,no,yes
1814,0,0.07,0.02,0.772727273,1,2,no,3.599999905,no,no,yes,White,no,yes
1815,0,0.44,0.27,0.904347826,2,2,yes,3.200000048,no,no,no,African-American,yes,yes
1816,0,0.36,0.27,0.885416667,2,2,no,4.300000191,no,no,yes,White,no,yes
1817,0,0.42,0.28,0.620689655,2,2,no,3.599999905,no,yes,yes,White,yes,yes
1818,0,0.44,0.28,0.790909091,3,2,no,3.900000095,no,no,yes,African-American,yes,yes
1819,0,0.46,0.43,0.8,5,2,no,10.60000038,yes,no,no,White,no,yes
1820,0,0.47,0.33,0.954198473,5,2,yes,1.799999952,no,no,no,African-American,no,yes
1821,0,0.38,0.28,0.9,6,2,yes,2,no,no,yes,African-American,no,yes
1822,0,0.48,0.34,0.883333333,1,2,no,3.900000095,no,no,no,White,no,yes
1823,0,0.28,0.27,0.7,1,2,no,3.099999905,no,no,no,White,no,yes
1824,0,0.37,0.34,0.77,5,2,no,3.200000048,no,no,yes,African-American,no,no
1825,0,0.35,0.27,0.93442623,5,2,yes,3.900000095,no,yes,no,African-American,yes,yes
1826,0,0.4,0.37,0.942028986,2,2,yes,3.900000095,no,no,no,African-American,no,yes
1827,0,0.36,0.16,0.805369128,2,2,no,1.799999952,yes,no,yes,White,yes,yes
1828,0,0.34,0.27,0.816901408,4,2,no,3.200000048,no,no,no,African-American,no,yes
1829,0,0.45,0.27,0.909090909,6,2,yes,4.300000191,no,no,no,African-American,no,yes
1830,0,0.4,0.31,0.924855491,2,2,no,3.200000048,yes,no,no,White,no,yes
1831,0,0.38,0.27,1.027522936,1,2,no,3.200000048,no,no,yes,African-American,no,yes
1832,0,0.18,0.06,0.8,6,4,yes,3.200000048,no,no,no,African-American,no,yes
1833,0,0.38,0.26,0.882629108,6,1,yes,3.200000048,no,no,no,White,no,yes
1834,0,0.37,0.27,0.84375,1,1,no,4.300000191,no,no,yes,White,yes,yes
1835,0,0.16,0.13,1.416,5,2,yes,3.200000048,yes,no,yes,White,yes,yes
1836,0,0.37,0.31,0.811965812,2,2,no,10.60000038,no,yes,no,White,yes,yes
1837,0,0.2,0.15,0.612244898,6,2,no,1.799999952,no,no,no,White,no,yes
1838,0,0.32,0.24,0.951807229,1,2,no,3.200000048,no,yes,no,White,yes,yes
1839,1,0.32,0.26,0.796875,2,2,no,4.300000191,no,no,no,White,yes,yes
1840,1,0.36,0.26,0.928104575,2,2,no,3.900000095,no,no,no,White,yes,yes
1841,1,0.34,0.27,0.8359375,1,2,no,3.900000095,no,no,no,White,no,yes
1842,1,0.34,0.21,0.918128655,1,2,no,3.200000048,no,no,no,White,yes,yes
1843,1,0.36,0.26,0.817610063,1,1,no,3.900000095,no,no,no,White,no,yes
1844,1,0.19,0.19,0.629757785,1,2,no,1.799999952,yes,no,no,White,no,yes
1845,1,0.34,0.25,0.8625,1,2,no,3.099999905,no,no,no,White,yes,yes
1846,1,0.23,0.21,0.710059172,1,2,no,1.799999952,no,no,no,White,yes,yes
1847,1,0.14,0.14,0.561440678,1,1,no,3.099999905,no,no,no,White,no,yes
1848,1,0.35,0.21,0.789473684,2,2,no,2,no,no,no,White,no,yes
1849,0,0.33,0.27,0.898954704,2,2,no,3.200000048,no,yes,no,White,no,yes
1850,1,0.18,0.17,0.691823899,1,2,no,3.200000048,no,no,no,White,yes,yes
1851,1,0.26,0.26,0.860927152,1,2,no,3.200000048,no,no,no,White,yes,yes
1852,0,0.34,0.34,0.890909091,5,2,no,3.900000095,no,no,no,White,no,no
1853,1,0.26,0.24,0.563909774,1,2,no,10.60000038,no,no,yes,White,yes,yes
1854,1,0.26,0.26,0.786259542,1,2,no,4.300000191,no,no,yes,White,yes,yes
